Nodule_FPR,Nodule_TPR,Nodule_AUC, ,Infiltration_FPR,Infiltration_TPR,Infiltration_AUC, ,Effusion_FPR,Effusion_TPR,Effusion_AUC, ,Atelectasis_FPR,Atelectasis_TPR,Atelectasis_AUC, ,Total_FPR,Total_TPR,Total_AUC
0.0,0.0,0.6136334604220688,,0.0,0.0,0.6458139152365809,,0.0,0.0,0.8281926705820024,,0.0,0.0,0.6430151655568053,,0.0,0.0,0.6136334604220688
0.0,0.0034602076124567,0.6136334604220688,,0.0,0.001207729468599,0.6458139152365809,,0.0002998500749625,0.0,0.8281926705820024,,0.0002950722927117,0.0,0.6430151655568053,,0.0,0.0034602076124567,0.6136334604220688
0.0005389382915656,0.0034602076124567,0.6136334604220688,,0.0,0.0144927536231884,0.6458139152365809,,0.0002998500749625,0.0015037593984962,0.8281926705820024,,0.0002950722927117,0.0049099836333878,0.6430151655568053,,0.0005389382915656,0.0034602076124567,0.6136334604220688
0.0005389382915656,0.0173010380622837,0.6136334604220688,,0.0003152585119798,0.0144927536231884,0.6458139152365809,,0.000599700149925,0.0015037593984962,0.8281926705820024,,0.0017704337562702,0.0049099836333878,0.6430151655568053,,0.0005389382915656,0.0173010380622837,0.6136334604220688
0.0008084074373484,0.0173010380622837,0.6136334604220688,,0.0003152585119798,0.0157004830917874,0.6458139152365809,,0.000599700149925,0.0090225563909774,0.8281926705820024,,0.0017704337562702,0.0081833060556464,0.6430151655568053,,0.0008084074373484,0.0173010380622837,0.6136334604220688
0.0008084074373484,0.0207612456747404,0.6136334604220688,,0.0009457755359394,0.0157004830917874,0.6458139152365809,,0.0008995502248875,0.0090225563909774,0.8281926705820024,,0.002065506048982,0.0081833060556464,0.6430151655568053,,0.0008084074373484,0.0207612456747404,0.6136334604220688
0.0018862840204796,0.0207612456747404,0.6136334604220688,,0.0009457755359394,0.0193236714975845,0.6458139152365809,,0.0008995502248875,0.0105263157894736,0.8281926705820024,,0.002065506048982,0.0098199672667757,0.6430151655568053,,0.0018862840204796,0.0207612456747404,0.6136334604220688
0.0018862840204796,0.0276816608996539,0.6136334604220688,,0.0015762925598991,0.0193236714975845,0.6458139152365809,,0.0014992503748125,0.0105263157894736,0.8281926705820024,,0.0023605783416937,0.0098199672667757,0.6430151655568053,,0.0018862840204796,0.0276816608996539,0.6136334604220688
0.0021557531662624,0.0276816608996539,0.6136334604220688,,0.0015762925598991,0.0241545893719806,0.6458139152365809,,0.0014992503748125,0.0120300751879699,0.8281926705820024,,0.0023605783416937,0.011456628477905,0.6430151655568053,,0.0021557531662624,0.0276816608996539,0.6136334604220688
0.0021557531662624,0.0346020761245674,0.6136334604220688,,0.0018915510718789,0.0241545893719806,0.6458139152365809,,0.0017991004497751,0.0120300751879699,0.8281926705820024,,0.0026556506344054,0.011456628477905,0.6430151655568053,,0.0021557531662624,0.0346020761245674,0.6136334604220688
0.0035030988951765,0.0346020761245674,0.6136334604220688,,0.0018915510718789,0.0253623188405797,0.6458139152365809,,0.0017991004497751,0.0285714285714285,0.8281926705820024,,0.0026556506344054,0.0147299509001636,0.6430151655568053,,0.0035030988951765,0.0346020761245674,0.6136334604220688
0.0035030988951765,0.0380622837370242,0.6136334604220688,,0.0022068095838587,0.0253623188405797,0.6458139152365809,,0.0023988005997001,0.0285714285714285,0.8281926705820024,,0.0032457952198288,0.0147299509001636,0.6430151655568053,,0.0035030988951765,0.0380622837370242,0.6136334604220688
0.0043115063325249,0.0380622837370242,0.6136334604220688,,0.0022068095838587,0.0277777777777777,0.6458139152365809,,0.0023988005997001,0.0300751879699248,0.8281926705820024,,0.0032457952198288,0.0163666121112929,0.6430151655568053,,0.0043115063325249,0.0380622837370242,0.6136334604220688
0.0043115063325249,0.0415224913494809,0.6136334604220688,,0.0025220680958385,0.0277777777777777,0.6458139152365809,,0.0026986506746626,0.0300751879699248,0.8281926705820024,,0.0050162289760991,0.0163666121112929,0.6430151655568053,,0.0043115063325249,0.0415224913494809,0.6136334604220688
0.0051199137698733,0.0415224913494809,0.6136334604220688,,0.0025220680958385,0.0314009661835748,0.6458139152365809,,0.0026986506746626,0.0421052631578947,0.8281926705820024,,0.0050162289760991,0.0196399345335515,0.6430151655568053,,0.0051199137698733,0.0415224913494809,0.6136334604220688
