Nodule_FPR,Nodule_TPR,Nodule_AUC, ,Infiltration_FPR,Infiltration_TPR,Infiltration_AUC, ,Effusion_FPR,Effusion_TPR,Effusion_AUC, ,Atelectasis_FPR,Atelectasis_TPR,Atelectasis_AUC, ,Total_FPR,Total_TPR,Total_AUC
0.0,0.0,0.5927041367737904,,0.0,0.0,0.64194765625,,0.0,0.0,0.8675533972609253,,0.0,0.0,0.6979121181200523,,0.0,0.0,0.5927041367737904
0.0002667377967457,0.0,0.5927041367737904,,0.0,0.00125,0.64194765625,,0.0002885170225043,0.0,0.8675533972609253,,0.0,0.0019762845849802,0.6979121181200523,,0.0002667377967457,0.0,0.5927041367737904
0.0002667377967457,0.0039840637450199,0.5927041367737904,,0.0,0.0025,0.64194765625,,0.0002885170225043,0.0056179775280898,0.8675533972609253,,0.0020034344590726,0.0019762845849802,0.6979121181200523,,0.0002667377967457,0.0039840637450199,0.5927041367737904
0.0010669511869831,0.0039840637450199,0.5927041367737904,,0.000625,0.0025,0.64194765625,,0.0008655510675129,0.0056179775280898,0.8675533972609253,,0.0020034344590726,0.0039525691699604,0.6979121181200523,,0.0010669511869831,0.0039840637450199,0.5927041367737904
0.0010669511869831,0.0079681274900398,0.5927041367737904,,0.000625,0.00375,0.64194765625,,0.0008655510675129,0.0093632958801498,0.8675533972609253,,0.0028620492272467,0.0039525691699604,0.6979121181200523,,0.0010669511869831,0.0079681274900398,0.5927041367737904
0.0018671645772205,0.0079681274900398,0.5927041367737904,,0.00125,0.00375,0.64194765625,,0.0011540680900173,0.0093632958801498,0.8675533972609253,,0.0028620492272467,0.0059288537549407,0.6979121181200523,,0.0018671645772205,0.0079681274900398,0.5927041367737904
0.0018671645772205,0.0119521912350597,0.5927041367737904,,0.00125,0.005,0.64194765625,,0.0011540680900173,0.0168539325842696,0.8675533972609253,,0.005151688609044,0.0059288537549407,0.6979121181200523,,0.0018671645772205,0.0119521912350597,0.5927041367737904
0.0021339023739663,0.0119521912350597,0.5927041367737904,,0.0021875,0.005,0.64194765625,,0.0014425851125216,0.0168539325842696,0.8675533972609253,,0.005151688609044,0.0079051383399209,0.6979121181200523,,0.0021339023739663,0.0119521912350597,0.5927041367737904
0.0021339023739663,0.0159362549800796,0.5927041367737904,,0.0021875,0.00875,0.64194765625,,0.0014425851125216,0.0337078651685393,0.8675533972609253,,0.0057240984544934,0.0079051383399209,0.6979121181200523,,0.0021339023739663,0.0159362549800796,0.5927041367737904
0.0024006401707121,0.0159362549800796,0.5927041367737904,,0.0040625,0.00875,0.64194765625,,0.0020196191575302,0.0337078651685393,0.8675533972609253,,0.0057240984544934,0.0138339920948616,0.6979121181200523,,0.0024006401707121,0.0159362549800796,0.5927041367737904
0.0024006401707121,0.0199203187250996,0.5927041367737904,,0.0040625,0.0125,0.64194765625,,0.0020196191575302,0.0411985018726591,0.8675533972609253,,0.0062965082999427,0.0138339920948616,0.6979121181200523,,0.0024006401707121,0.0199203187250996,0.5927041367737904
0.0029341157642037,0.0199203187250996,0.5927041367737904,,0.0046875,0.0125,0.64194765625,,0.0023081361800346,0.0411985018726591,0.8675533972609253,,0.0062965082999427,0.0158102766798418,0.6979121181200523,,0.0029341157642037,0.0199203187250996,0.5927041367737904
0.0029341157642037,0.0239043824701195,0.5927041367737904,,0.0046875,0.01375,0.64194765625,,0.0023081361800346,0.0543071161048689,0.8675533972609253,,0.0108757870635374,0.0158102766798418,0.6979121181200523,,0.0029341157642037,0.0239043824701195,0.5927041367737904
0.0032008535609495,0.0239043824701195,0.5927041367737904,,0.0065625,0.01375,0.64194765625,,0.0031736872475476,0.0543071161048689,0.8675533972609253,,0.0108757870635374,0.0177865612648221,0.6979121181200523,,0.0032008535609495,0.0239043824701195,0.5927041367737904
0.0032008535609495,0.0278884462151394,0.5927041367737904,,0.0065625,0.01625,0.64194765625,,0.0031736872475476,0.0561797752808988,0.8675533972609253,,0.0114481969089868,0.0177865612648221,0.6979121181200523,,0.0032008535609495,0.0278884462151394,0.5927041367737904
