Nodule_FPR,Nodule_TPR,Nodule_AUC, ,Infiltration_FPR,Infiltration_TPR,Infiltration_AUC, ,Effusion_FPR,Effusion_TPR,Effusion_AUC, ,Atelectasis_FPR,Atelectasis_TPR,Atelectasis_AUC, ,Total_FPR,Total_TPR,Total_AUC
0.0,0.0,0.5789237339841367,,0.0,0.0,0.599956900610207,,0.0,0.0,0.8330212514334864,,0.0,0.0,0.7469998084780388,,0.0,0.0,0.5789237339841367
0.0002684563758389,0.0,0.5789237339841367,,0.000311623558741,0.0,0.599956900610207,,0.0,0.001953125,0.8330212514334864,,0.0,0.0022727272727272,0.7469998084780388,,0.0002684563758389,0.0,0.5789237339841367
0.0002684563758389,0.0109090909090909,0.5789237339841367,,0.0012464942349641,0.0,0.599956900610207,,0.0,0.005859375,0.8330212514334864,,0.0005617977528089,0.0022727272727272,0.7469998084780388,,0.0002684563758389,0.0109090909090909,0.5789237339841367
0.0029530201342281,0.0109090909090909,0.5789237339841367,,0.0012464942349641,0.0037926675094816,0.599956900610207,,0.0002866972477064,0.005859375,0.8330212514334864,,0.0005617977528089,0.0068181818181818,0.7469998084780388,,0.0029530201342281,0.0109090909090909,0.5789237339841367
0.0029530201342281,0.0145454545454545,0.5789237339841367,,0.0015581177937052,0.0037926675094816,0.599956900610207,,0.0002866972477064,0.013671875,0.8330212514334864,,0.0011235955056179,0.0068181818181818,0.7469998084780388,,0.0029530201342281,0.0145454545454545,0.5789237339841367
0.0037583892617449,0.0145454545454545,0.5789237339841367,,0.0015581177937052,0.0050568900126422,0.599956900610207,,0.0005733944954128,0.013671875,0.8330212514334864,,0.0011235955056179,0.009090909090909,0.7469998084780388,,0.0037583892617449,0.0145454545454545,0.5789237339841367
0.0037583892617449,0.0181818181818181,0.5789237339841367,,0.0018697413524462,0.0050568900126422,0.599956900610207,,0.0005733944954128,0.017578125,0.8330212514334864,,0.0014044943820224,0.009090909090909,0.7469998084780388,,0.0037583892617449,0.0181818181818181,0.5789237339841367
0.0088590604026845,0.0181818181818181,0.5789237339841367,,0.0018697413524462,0.0075853350189633,0.599956900610207,,0.0008600917431192,0.017578125,0.8330212514334864,,0.0014044943820224,0.0136363636363636,0.7469998084780388,,0.0088590604026845,0.0181818181818181,0.5789237339841367
0.0088590604026845,0.0218181818181818,0.5789237339841367,,0.0021813649111872,0.0075853350189633,0.599956900610207,,0.0008600917431192,0.02734375,0.8330212514334864,,0.0016853932584269,0.0136363636363636,0.7469998084780388,,0.0088590604026845,0.0218181818181818,0.5789237339841367
0.0134228187919463,0.0218181818181818,0.5789237339841367,,0.0021813649111872,0.0101137800252844,0.599956900610207,,0.0014334862385321,0.02734375,0.8330212514334864,,0.0016853932584269,0.0181818181818181,0.7469998084780388,,0.0134228187919463,0.0218181818181818,0.5789237339841367
